customer_id,signup_date,acquisition_channel,region,loyalty_member,spend_propensity,initial_orders_estimate,high_value_flag
CUST100468,06-06-2024,social,east,0,1.4677,4,0
CUST100469,05-07-2024,paid_search,west,1,0.3081,1,0
CUST100470,21-01-2024,organic_search,north,0,2.2212,6,0
CUST100471,02-07-2024,social,east,1,0.0741,1,0
CUST100472,17-04-2024,organic_search,central,0,1.8047,5,0
CUST100473,15-12-2024,paid_search,west,1,0.096,1,0
CUST100474,07-05-2024,paid_search,west,0,0.0578,1,0
CUST100475,07-12-2024,paid_search,south,1,0.4514,1,0
CUST100476,22-02-2024,social,east,0,18.8168,56,1
CUST100477,30-06-2024,email,central,0,4.1036,12,0
CUST100478,13-10-2024,email,south,1,0.2257,1,0
CUST100479,27-07-2024,organic_search,south,0,0.1609,1,0
CUST100480,13-11-2024,organic_search,north,0,0.4353,1,0
CUST100481,20-03-2024,paid_search,west,0,0.4111,1,0
CUST100482,01-05-2024,email,central,0,8.5525,25,1
CUST100483,24-03-2024,email,west,0,3.5219,10,0
CUST100484,31-03-2024,email,east,0,1.5136,4,0
CUST100485,30-07-2024,organic_search,north,1,1.3812,4,0
CUST100486,13-01-2024,paid_search,south,0,0.8635,2,0
CUST100487,01-04-2024,paid_search,north,0,1.7928,5,0
CUST100488,12-01-2025,organic_search,south,1,0.2177,1,0
CUST100489,19-06-2024,organic_search,north,1,0.1765,1,0
CUST100490,29-07-2024,email,south,0,1.3889,4,0
CUST100491,08-12-2024,organic_search,west,0,0.2808,1,0
CUST100492,11-01-2025,organic_search,west,0,0.0028,1,0
CUST100493,07-05-2024,organic_search,west,0,14.5798,43,1
CUST100494,16-05-2024,email,west,0,0.9753,2,0
CUST100495,22-03-2024,social,north,0,0.5887,1,0
CUST100496,25-12-2024,social,south,0,1.2937,3,0
CUST100497,25-02-2024,email,west,0,0.4055,1,0
CUST100498,14-07-2024,organic_search,north,1,3.0719,9,0
CUST100499,20-01-2024,social,south,1,0.0711,1,0
CUST100500,28-08-2024,organic_search,north,0,1.0243,3,0
CUST100501,23-04-2024,organic_search,west,0,1.5019,4,0
CUST100502,12-04-2024,email,east,0,3.7994,11,0
CUST100503,23-08-2024,email,north,0,1.4064,4,0
CUST100504,28-06-2024,paid_search,west,0,2.6161,7,0
CUST100505,05-06-2024,paid_search,central,0,1.3626,4,0
CUST100506,26-04-2024,paid_search,south,1,0.3701,1,0
CUST100507,24-04-2024,organic_search,west,0,0.8252,2,0
CUST100508,13-01-2024,organic_search,central,1,2.4259,7,0
CUST100509,03-12-2024,organic_search,north,0,0.5962,1,0
CUST100510,08-04-2024,organic_search,north,0,1.1448,3,0
CUST100511,23-07-2024,email,central,0,3.7587,11,1
CUST100512,17-06-2024,organic_search,central,1,0.1294,1,0
CUST100513,22-05-2024,organic_search,south,1,0.0604,1,0
CUST100514,05-02-2024,paid_search,north,0,3.0423,9,0
CUST100515,22-05-2024,email,central,0,0.9481,2,0
CUST100516,28-06-2024,organic_search,east,0,0.1096,1,0
CUST100517,24-11-2024,organic_search,east,0,1.948,5,0
CUST100518,17-09-2024,paid_search,central,1,0.7396,2,0
CUST100519,23-07-2024,social,south,0,1.4781,4,0
CUST100520,13-12-2024,social,north,0,0.1355,1,0
CUST100521,01-10-2024,email,east,0,2.3742,7,0
CUST100522,18-06-2024,referral,central,1,0.8929,2,0
CUST100523,15-01-2024,email,central,0,1.3404,4,0
CUST100524,29-02-2024,social,west,0,0.0319,1,0
CUST100525,13-05-2024,paid_search,central,0,2.2727,6,0
CUST100526,01-04-2024,organic_search,south,0,0.3112,1,0
CUST100527,24-10-2024,referral,east,0,2.9877,8,0
CUST100528,15-05-2024,paid_search,west,0,0.205,1,0
CUST100529,20-01-2024,organic_search,east,1,1.2278,3,0
CUST100530,25-02-2024,social,east,0,0.0437,1,0
CUST100531,01-11-2024,organic_search,south,1,0.2203,1,0
CUST100532,10-08-2024,social,central,1,0.4134,1,0
CUST100533,25-06-2024,social,south,0,1.5823,4,0
CUST100534,08-01-2025,paid_search,central,0,1.5605,4,0
CUST100535,09-06-2024,email,west,1,3.0492,9,1
CUST100536,11-08-2024,organic_search,south,0,2.4861,7,0
CUST100537,06-11-2024,paid_search,south,0,0.085,1,0
CUST100538,18-09-2024,paid_search,north,0,1.7712,5,0
CUST100539,29-02-2024,social,south,0,0.6,1,0
CUST100540,16-07-2024,email,north,1,2.0091,6,0
CUST100541,22-10-2024,paid_search,central,0,0.0935,1,0
CUST100542,07-04-2024,social,central,0,1.7303,5,0
CUST100543,10-05-2024,organic_search,central,0,0.1739,1,0
CUST100544,23-01-2024,email,north,0,0.4062,1,0
CUST100545,28-12-2024,paid_search,central,0,0.0293,1,0
CUST100546,11-08-2024,social,east,0,0.1321,1,0
CUST100547,01-01-2024,organic_search,south,0,0.5901,1,0
CUST100548,23-09-2024,organic_search,north,0,10.2337,30,1
CUST100549,02-10-2024,paid_search,central,0,1.4858,4,0
CUST100550,17-12-2024,email,east,0,0.2683,1,0
CUST100551,03-01-2025,paid_search,south,1,0.9871,2,0
CUST100552,14-01-2025,email,south,0,0.4931,1,0
CUST100553,12-01-2025,paid_search,central,0,2.1479,6,0
CUST100554,09-12-2024,paid_search,east,1,0.0959,1,0
CUST100555,10-04-2024,organic_search,north,0,0.7829,2,0
CUST100556,05-07-2024,email,central,0,0.093,1,0
CUST100557,08-08-2024,organic_search,south,0,0.6353,1,0
CUST100558,05-02-2024,email,south,0,0.1356,1,0
CUST100559,06-12-2024,email,south,0,0.0837,1,0
CUST100560,18-06-2024,email,central,0,0.2118,1,0
CUST100561,15-11-2024,paid_search,west,0,0.2947,1,0
CUST100562,09-06-2024,social,west,0,0.3233,1,0
CUST100563,05-12-2024,email,west,0,1.0364,3,0
CUST100564,04-03-2024,organic_search,east,0,0.0566,1,0
CUST100565,03-01-2025,social,central,0,0.0843,1,0
CUST100566,02-06-2024,organic_search,south,0,0.2091,1,0
CUST100567,16-09-2024,paid_search,east,0,2.0562,6,0
CUST100568,07-06-2024,organic_search,west,1,0.9905,2,0
CUST100569,07-12-2024,organic_search,north,0,1.3107,3,0
CUST100570,28-07-2024,paid_search,east,0,0.4626,1,0
CUST100571,16-06-2024,paid_search,east,0,0.2398,1,0
CUST100572,25-07-2024,social,central,0,0.0387,1,0
CUST100573,22-12-2024,organic_search,east,0,0.6705,2,0
CUST100574,31-05-2024,paid_search,central,1,0.854,2,0
CUST100575,10-10-2024,organic_search,north,1,2.2731,6,0
CUST100576,06-03-2024,social,south,0,2.1379,6,0
CUST100577,08-04-2024,social,south,1,0.5528,1,0
CUST100578,03-08-2024,social,west,0,0.5509,1,0
CUST100579,06-12-2024,social,west,0,1.0541,3,0
CUST100580,13-07-2024,organic_search,north,0,0.2977,1,0
CUST100581,12-12-2024,email,south,1,2.5992,7,1
CUST100582,30-03-2024,paid_search,west,0,0.152,1,0
CUST100583,11-11-2024,paid_search,east,0,3.4641,10,0
CUST100584,18-10-2024,social,central,0,0.7027,2,0
CUST100585,03-06-2024,organic_search,west,0,0.6099,1,0
CUST100586,26-07-2024,social,north,0,1.1516,3,0
CUST100587,07-10-2024,social,south,0,6.5001,19,1
CUST100588,01-01-2024,organic_search,north,0,0.6159,1,0
CUST100589,04-06-2024,organic_search,central,0,0.4631,1,0
CUST100590,26-05-2024,organic_search,central,0,0.3072,1,0
CUST100591,17-04-2024,email,north,0,0.0688,1,0
CUST100592,08-08-2024,social,west,0,0.7326,2,0
CUST100593,23-10-2024,organic_search,west,0,0.3753,1,0
CUST100594,06-11-2024,paid_search,south,1,7.3832,22,1
CUST100595,01-12-2024,social,south,0,1.2856,3,0
CUST100596,13-06-2024,email,east,0,0.4036,1,0
CUST100597,26-08-2024,organic_search,east,0,1.106,3,0
CUST100598,14-08-2024,organic_search,south,0,0.2993,1,0
CUST100599,14-08-2024,email,east,0,1.2989,3,0
CUST100600,11-12-2024,organic_search,north,0,0.0162,1,0
CUST100601,19-04-2024,organic_search,west,0,0.1644,1,0
CUST100602,18-09-2024,referral,east,0,0.281,1,0
CUST100603,30-08-2024,social,east,0,1.4825,4,0
CUST100604,11-01-2025,organic_search,north,0,0.0687,1,0
CUST100605,27-03-2024,organic_search,central,0,0.2083,1,0
CUST100606,03-12-2024,organic_search,south,0,0.4441,1,0
CUST100607,13-02-2024,organic_search,north,0,0.0092,1,0
CUST100608,25-05-2024,email,central,0,1.436,4,0
CUST100609,20-09-2024,paid_search,north,0,0.8212,2,0
CUST100610,05-12-2024,social,west,0,2.3094,6,0
CUST100611,20-11-2024,email,north,0,0.0315,1,0
CUST100612,13-11-2024,paid_search,north,0,0.3166,1,0
CUST100613,20-06-2024,organic_search,west,0,1.314,3,0
CUST100614,17-02-2024,paid_search,south,1,1.1244,3,0
CUST100615,30-04-2024,email,central,1,0.2785,1,0
CUST100616,10-12-2024,email,east,0,0.9056,2,0
CUST100617,07-06-2024,organic_search,south,0,1.5787,4,0
CUST100618,25-04-2024,social,north,0,0.034,1,0
CUST100619,11-04-2024,social,east,0,1.2645,3,0
CUST100620,16-03-2024,email,west,0,0.2905,1,0
CUST100621,13-01-2024,organic_search,south,0,2.9537,8,0
CUST100622,24-01-2024,paid_search,central,0,0.7727,2,0
CUST100623,05-05-2024,email,south,0,0.034,1,0
CUST100624,31-08-2024,paid_search,south,0,0.5166,1,0
CUST100625,08-11-2024,paid_search,east,0,20.3437,61,1
CUST100626,07-02-2024,organic_search,west,0,1.3107,3,0
CUST100627,21-08-2024,organic_search,west,0,0.3574,1,0
CUST100628,31-07-2024,organic_search,south,0,0.8563,2,0
CUST100629,18-11-2024,email,west,0,0.914,2,0
CUST100630,21-10-2024,organic_search,east,0,0.0236,1,0
CUST100631,09-04-2024,paid_search,east,1,0.197,1,0
CUST100632,02-01-2025,social,central,0,0.8025,2,0
CUST100633,22-12-2024,organic_search,west,0,0.5154,1,0
CUST100634,15-07-2024,paid_search,central,0,0.2108,1,0
CUST100635,10-09-2024,social,north,0,1.4813,4,0
CUST100636,23-07-2024,email,east,0,0.6714,2,0
CUST100637,04-05-2024,social,south,0,0.371,1,0
CUST100638,16-03-2024,social,east,0,0.1764,1,0
CUST100639,01-12-2024,organic_search,north,0,0.9446,2,0
CUST100640,18-12-2024,email,south,0,1.0974,3,0
CUST100641,03-01-2024,organic_search,west,0,1.1074,3,0
CUST100642,24-02-2024,email,west,0,0.2488,1,0
CUST100643,05-08-2024,organic_search,east,0,0.9047,2,0
CUST100644,22-04-2024,email,south,0,2.3582,7,0
CUST100645,31-03-2024,social,south,1,0.4357,1,0
CUST100646,22-12-2024,email,central,0,0.2367,1,0
CUST100647,22-09-2024,organic_search,north,0,1.4791,4,0
CUST100648,25-08-2024,paid_search,west,0,0.1947,1,0
CUST100649,26-01-2024,social,east,0,0.2927,1,0
CUST100650,12-10-2024,email,south,0,0.1061,1,0
CUST100651,07-05-2024,organic_search,west,0,0.3118,1,0
CUST100652,03-03-2024,referral,east,0,0.5282,1,0
CUST100653,21-08-2024,email,west,0,0.0663,1,0
CUST100654,09-03-2024,organic_search,east,0,2.0535,6,1
CUST100655,25-08-2024,email,west,0,0.7209,2,0
CUST100656,07-12-2024,paid_search,central,0,0.887,2,0
CUST100657,28-09-2024,paid_search,north,0,2.7845,8,0
CUST100658,13-10-2024,organic_search,west,0,1.1082,3,0
CUST100659,31-10-2024,social,north,0,0.5652,1,0
CUST100660,11-06-2024,social,west,0,1.4326,4,0
CUST100661,14-08-2024,paid_search,south,1,1.7226,5,0
CUST100662,09-11-2024,social,central,0,1.1143,3,0
CUST100663,03-01-2025,social,central,0,0.676,2,0
CUST100664,15-09-2024,social,north,0,1.5245,4,0
CUST100665,06-08-2024,organic_search,south,0,0.6818,2,0
CUST100666,07-10-2024,email,east,0,0.1182,1,0
CUST100667,16-08-2024,paid_search,central,0,0.1237,1,0
CUST100668,22-03-2024,organic_search,south,0,2.9678,8,0
CUST100669,15-01-2025,organic_search,south,0,0.2402,1,0
CUST100670,31-08-2024,paid_search,north,0,1.6924,5,0
CUST100671,18-08-2024,email,south,1,0.2833,1,0
CUST100672,12-05-2024,paid_search,south,0,0.5635,1,0
CUST100673,06-05-2024,social,east,0,6.3844,19,1
CUST100674,22-11-2024,organic_search,north,0,0.173,1,0
CUST100675,21-05-2024,paid_search,north,1,1.3365,4,0
CUST100676,23-09-2024,referral,south,0,1.1709,3,0
CUST100677,05-09-2024,email,east,0,0.7833,2,0
CUST100678,16-11-2024,organic_search,west,1,0.8345,2,0
CUST100679,02-05-2024,paid_search,central,1,0.6708,2,0
CUST100680,20-05-2024,organic_search,north,0,0.5726,1,0
CUST100681,13-08-2024,paid_search,east,0,0.0906,1,0
CUST100682,09-02-2024,email,east,0,0.368,1,0
CUST100683,31-12-2024,email,south,0,2.3057,6,0
CUST100684,26-05-2024,organic_search,central,1,0.8546,2,0
CUST100685,30-04-2024,email,north,0,1.3575,4,0
CUST100686,19-05-2024,social,west,0,0.853,2,0
CUST100687,20-06-2024,paid_search,south,0,0.216,1,0
CUST100688,12-06-2024,paid_search,north,0,0.9034,2,0
CUST100689,03-10-2024,social,north,0,1.4081,4,0
CUST100690,11-02-2024,social,east,0,0.149,1,0
CUST100691,11-03-2024,paid_search,central,0,10.1866,30,1
CUST100692,18-03-2024,paid_search,west,0,0.8106,2,0
CUST100693,28-04-2024,organic_search,central,0,0.0043,1,0
CUST100694,15-07-2024,email,east,0,0.7335,2,0
CUST100695,21-12-2024,paid_search,west,0,3.0218,9,0
CUST100696,19-03-2024,organic_search,west,0,0.3516,1,0
CUST100697,27-12-2024,email,south,0,1.4752,4,1
CUST100698,19-04-2024,email,west,0,2.2976,6,0
CUST100699,02-02-2024,email,north,0,1.4382,4,0
CUST100700,31-07-2024,paid_search,central,0,1.8758,5,0
CUST100701,27-07-2024,organic_search,central,0,2.3945,7,0
CUST100702,18-06-2024,paid_search,south,0,2.4376,7,0
CUST100703,04-10-2024,organic_search,west,0,0.1218,1,0
CUST100704,26-08-2024,email,east,0,0.6095,1,0
CUST100705,31-07-2024,organic_search,north,1,0.0003,1,0
CUST100706,01-02-2024,organic_search,south,0,0.7062,2,0
CUST100707,15-04-2024,paid_search,west,0,2.5802,7,0
CUST100708,03-08-2024,paid_search,east,0,0.222,1,0
CUST100709,18-07-2024,email,west,0,1.0211,3,0
CUST100710,26-10-2024,paid_search,south,0,1.0339,3,0
CUST100711,22-12-2024,organic_search,east,0,0.1748,1,0
CUST100712,11-01-2024,organic_search,east,0,0.2725,1,0
CUST100713,21-10-2024,paid_search,east,0,0.6199,1,0
CUST100714,13-07-2024,organic_search,east,0,0.2085,1,0
CUST100715,01-09-2024,social,west,1,0.8795,2,0
CUST100716,04-01-2024,social,east,0,0.6627,1,0
CUST100717,29-06-2024,social,west,1,4.3938,13,0
CUST100718,01-06-2024,email,east,0,0.1444,1,0
CUST100719,18-07-2024,email,east,0,0.7283,2,0
CUST100720,02-08-2024,email,south,1,0.3045,1,0
CUST100721,02-10-2024,organic_search,west,0,2.1331,6,0
CUST100722,11-01-2025,organic_search,west,0,0.4205,1,0
CUST100723,06-10-2024,organic_search,central,0,1.9403,5,0
CUST100724,04-11-2024,email,south,0,1.2095,3,0
CUST100725,22-04-2024,referral,west,0,1.4532,4,0
CUST100726,06-09-2024,email,south,0,2.266,6,0
CUST100727,22-04-2024,organic_search,south,0,1.5506,4,0
CUST100728,19-05-2024,email,south,0,0.5221,1,0
CUST100729,11-08-2024,paid_search,north,0,0.0245,1,0
CUST100730,05-09-2024,organic_search,west,0,2.5103,7,0
CUST100731,15-01-2024,paid_search,south,0,0.4894,1,0
CUST100732,18-07-2024,organic_search,north,0,4.4703,13,0
CUST100733,21-06-2024,paid_search,north,0,1.4332,4,0
CUST100734,08-12-2024,organic_search,east,0,0.5036,1,0
CUST100735,13-12-2024,paid_search,east,1,1.0794,3,0
CUST100736,26-07-2024,social,west,0,1.8952,5,0
CUST100737,05-01-2025,email,east,0,1.6761,5,0
CUST100738,25-03-2024,social,west,0,0.2965,1,0
CUST100739,27-08-2024,paid_search,north,0,14.867,44,1
CUST100740,06-03-2024,email,north,0,0.6931,2,0
CUST100741,14-11-2024,email,west,0,1.1071,3,0
CUST100742,30-09-2024,organic_search,east,0,0.3298,1,0
CUST100743,14-01-2024,paid_search,east,0,0.7401,2,0
CUST100744,20-07-2024,organic_search,west,0,0.4309,1,0
CUST100745,30-10-2024,organic_search,central,1,0.3873,1,0
CUST100746,15-10-2024,social,east,0,0.2836,1,0
CUST100747,05-12-2024,email,south,0,3.1557,9,0
CUST100748,14-01-2024,organic_search,east,1,1.0789,3,0
CUST100749,12-02-2024,email,central,0,0.2511,1,0
CUST100750,25-11-2024,email,north,0,3.3652,10,0
CUST100751,07-08-2024,email,north,1,0.1331,1,0
CUST100752,10-03-2024,organic_search,north,0,0.6543,1,0
CUST100753,24-08-2024,email,east,0,0.0889,1,0
CUST100754,03-04-2024,organic_search,north,0,0.0229,1,0
CUST100755,26-01-2024,social,central,0,2.5598,7,0
CUST100756,13-05-2024,organic_search,central,0,1.6628,4,0
CUST100757,13-07-2024,organic_search,east,0,7.1081,21,1
CUST100758,16-06-2024,social,south,1,2.0039,6,0
CUST100759,18-04-2024,paid_search,east,0,1.6238,4,0
CUST100760,20-08-2024,organic_search,north,0,1.042,3,0
CUST100761,16-06-2024,organic_search,east,0,1.8796,5,0
CUST100762,21-06-2024,social,central,0,0.4956,1,0
CUST100763,13-07-2024,organic_search,east,0,4.8278,14,0
CUST100764,22-05-2024,email,east,0,1.4975,4,0
CUST100765,03-08-2024,organic_search,south,0,0.0886,1,0
CUST100766,09-05-2024,organic_search,central,0,1.9565,5,0
CUST100767,11-02-2024,paid_search,west,1,1.0235,3,0
CUST100768,28-08-2024,paid_search,west,0,1.9991,5,0
CUST100769,10-01-2024,paid_search,central,0,0.373,1,0
CUST100770,03-10-2024,organic_search,west,0,0.3957,1,0
CUST100771,27-01-2024,referral,north,0,0.0768,1,0
CUST100772,28-06-2024,social,west,0,2.1707,6,0
CUST100773,24-04-2024,organic_search,north,0,0.1918,1,0
CUST100774,28-11-2024,paid_search,central,0,0.9944,2,0
CUST100775,05-02-2024,email,west,0,1.0327,3,0
CUST100776,29-11-2024,organic_search,west,0,0.3301,1,0
CUST100777,21-01-2024,organic_search,north,0,4.2448,12,0
CUST100778,16-01-2024,email,north,0,0.0663,1,0
CUST100779,06-05-2024,social,east,0,0.9362,2,0
CUST100780,12-04-2024,social,south,0,0.653,1,0
CUST100781,11-01-2024,organic_search,west,0,0.2817,1,0
CUST100782,14-11-2024,organic_search,south,0,0.1786,1,0
CUST100783,19-03-2024,social,south,0,1.3359,4,0
CUST100784,02-05-2024,organic_search,west,0,2.4807,7,0
CUST100785,05-03-2024,paid_search,north,1,0.1138,1,0
CUST100786,30-08-2024,paid_search,east,0,0.2156,1,0
CUST100787,08-12-2024,organic_search,central,0,4.2882,12,0
CUST100788,28-02-2024,email,west,0,0.0151,1,0
CUST100789,15-10-2024,email,west,1,0.7098,2,0
CUST100790,21-04-2024,social,central,0,0.7259,2,0
CUST100791,26-08-2024,organic_search,south,0,0.3054,1,0
CUST100792,24-12-2024,organic_search,east,0,1.0878,3,0
CUST100793,11-05-2024,paid_search,south,0,2.8993,8,0
CUST100794,07-07-2024,organic_search,central,0,0.5982,1,0
CUST100795,26-03-2024,referral,central,1,1.384,4,0
CUST100796,06-11-2024,organic_search,east,1,1.0387,3,0
CUST100797,06-11-2024,paid_search,central,0,0.6404,1,0
CUST100798,02-01-2025,paid_search,central,0,0.0511,1,0
CUST100799,28-02-2024,social,east,1,1.3538,4,0
CUST100800,24-03-2024,organic_search,west,0,0.4514,1,0
CUST100801,08-06-2024,paid_search,south,0,0.2542,1,0
CUST100802,25-02-2024,organic_search,west,0,17.7701,53,1
CUST100803,23-10-2024,email,west,0,1.485,4,0
CUST100804,14-01-2024,organic_search,south,0,3.2773,9,0
CUST100805,08-06-2024,email,west,0,0.296,1,0
CUST100806,21-10-2024,email,east,1,1.8066,5,0
CUST100807,12-12-2024,organic_search,south,1,0.9358,2,0
CUST100808,11-07-2024,email,north,0,3.9902,11,0
CUST100809,22-07-2024,organic_search,west,0,2.9247,8,0
CUST100810,01-01-2025,referral,central,1,3.6107,10,0
CUST100811,11-04-2024,paid_search,south,0,3.0317,9,0
CUST100812,08-02-2024,organic_search,north,0,0.0077,1,0
CUST100813,30-10-2024,paid_search,central,1,1.3513,4,0
CUST100814,19-12-2024,organic_search,north,1,0.3174,1,0
CUST100815,17-11-2024,referral,west,0,1.2209,3,0
CUST100816,04-05-2024,organic_search,central,0,3.9431,11,1
CUST100817,22-02-2024,social,west,0,0.0402,1,0
CUST100818,22-12-2024,paid_search,central,0,0.837,2,0
CUST100819,03-06-2024,email,south,0,1.3278,3,0
CUST100820,16-12-2024,organic_search,east,0,0.2922,1,0
CUST100821,03-11-2024,paid_search,east,0,0.255,1,0
CUST100822,02-03-2024,paid_search,north,0,0.0622,1,0
CUST100823,16-10-2024,social,central,0,0.0986,1,0
CUST100824,22-01-2024,organic_search,west,0,1.0693,3,0
CUST100825,26-06-2024,organic_search,south,1,0.7036,2,0
CUST100826,29-09-2024,organic_search,south,0,0.0305,1,0
CUST100827,07-08-2024,social,south,0,3.4953,10,0
CUST100828,04-12-2024,organic_search,east,0,1.0672,3,0
CUST100829,08-07-2024,social,west,0,0.7246,2,0
CUST100830,05-02-2024,organic_search,south,0,0.3184,1,0
CUST100831,16-09-2024,email,south,0,1.0732,3,0
CUST100832,27-11-2024,email,north,0,0.4528,1,0
CUST100833,23-06-2024,paid_search,central,0,1.2123,3,0
CUST100834,07-01-2024,paid_search,central,0,1.1475,3,0
CUST100835,03-08-2024,organic_search,central,0,0.0973,1,0
CUST100836,07-09-2024,organic_search,north,1,2.3998,7,0
CUST100837,24-02-2024,organic_search,east,0,0.6674,2,0
CUST100838,09-08-2024,social,north,0,0.4991,1,0
CUST100839,04-07-2024,paid_search,south,0,18.6685,56,1
CUST100840,21-11-2024,email,west,0,0.5766,1,0
CUST100841,23-08-2024,paid_search,south,0,1.2773,3,0
CUST100842,28-12-2024,social,south,0,1.0646,3,0
CUST100843,19-03-2024,paid_search,west,1,0.1805,1,0
CUST100844,10-08-2024,paid_search,central,0,4.7265,14,0
CUST100845,31-03-2024,organic_search,north,0,0.6229,1,0
CUST100846,10-01-2025,paid_search,east,0,0.5022,1,0
CUST100847,24-09-2024,paid_search,south,1,2.5209,7,0
CUST100848,29-11-2024,social,south,0,0.7534,2,0
CUST100849,18-05-2024,email,east,0,1.221,3,0
CUST100850,11-11-2024,organic_search,north,0,1.8724,5,0
CUST100851,02-10-2024,organic_search,south,0,0.2685,1,0
CUST100852,04-09-2024,paid_search,east,0,0.1857,1,0
CUST100853,26-08-2024,paid_search,south,1,0.071,1,0
CUST100854,11-08-2024,organic_search,central,0,2.2743,6,0
CUST100855,09-01-2025,email,central,0,0.2236,1,0
CUST100856,30-10-2024,referral,south,0,0.3678,1,0
CUST100857,17-05-2024,email,south,0,2.0196,6,0
CUST100858,14-06-2024,organic_search,central,0,2.1795,6,0
CUST100859,05-05-2024,email,south,0,1.1028,3,0
CUST100860,14-02-2024,social,north,0,3.0816,9,1
CUST100861,22-05-2024,paid_search,north,0,0.3997,1,0
CUST100862,18-08-2024,paid_search,west,0,0.5237,1,0
CUST100863,04-05-2024,email,north,0,8.8481,26,1
CUST100864,25-08-2024,paid_search,south,0,0.5662,1,0
CUST100865,18-10-2024,paid_search,south,0,2.6043,7,0
CUST100866,08-11-2024,paid_search,east,0,0.6996,2,0
